threshold,precision,recall,f1_score,tn,fp,fn,tp,model_name
0.156,0.7878787878787878,0.8210526315789474,0.8041237113402062,56630.0,21.0,17.0,78.0,XGBoost
0.157,0.7959183673469388,0.8210526315789474,0.8082901554404145,56631.0,20.0,17.0,78.0,XGBoost
0.158,0.7959183673469388,0.8210526315789474,0.8082901554404145,56631.0,20.0,17.0,78.0,XGBoost
0.159,0.7959183673469388,0.8210526315789474,0.8082901554404145,56631.0,20.0,17.0,78.0,XGBoost
0.16,0.7959183673469388,0.8210526315789474,0.8082901554404145,56631.0,20.0,17.0,78.0,XGBoost
0.161,0.7938144329896907,0.8105263157894737,0.8020833333333334,56631.0,20.0,18.0,77.0,XGBoost
0.162,0.7938144329896907,0.8105263157894737,0.8020833333333334,56631.0,20.0,18.0,77.0,XGBoost
0.163,0.7938144329896907,0.8105263157894737,0.8020833333333334,56631.0,20.0,18.0,77.0,XGBoost
0.164,0.7938144329896907,0.8105263157894737,0.8020833333333334,56631.0,20.0,18.0,77.0,XGBoost
0.165,0.7938144329896907,0.8105263157894737,0.8020833333333334,56631.0,20.0,18.0,77.0,XGBoost
0.166,0.7938144329896907,0.8105263157894737,0.8020833333333334,56631.0,20.0,18.0,77.0,XGBoost
0.167,0.7938144329896907,0.8105263157894737,0.8020833333333334,56631.0,20.0,18.0,77.0,XGBoost
0.168,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.169,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.17,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.171,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.17200000000000001,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.17300000000000001,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.17400000000000002,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.17500000000000002,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.176,0.8105263157894737,0.8105263157894737,0.8105263157894737,56633.0,18.0,18.0,77.0,XGBoost
0.177,0.8191489361702128,0.8105263157894737,0.8148148148148148,56634.0,17.0,18.0,77.0,XGBoost
0.178,0.8279569892473119,0.8105263157894737,0.8191489361702128,56635.0,16.0,18.0,77.0,XGBoost
0.179,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.18,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.181,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.182,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.183,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.184,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.185,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.186,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.187,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.188,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.189,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.19,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.191,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.192,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.193,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.194,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.195,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.196,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.197,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.198,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.199,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.2,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.201,0.8369565217391305,0.8105263157894737,0.8235294117647058,56636.0,15.0,18.0,77.0,XGBoost
0.202,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.203,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.20400000000000001,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.20500000000000002,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.20600000000000002,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.20700000000000002,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.20800000000000002,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.209,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.21,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.211,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.212,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.213,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.214,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.215,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.216,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.217,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.218,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.219,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.22,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.221,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.222,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.223,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.224,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.225,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.226,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.227,0.8461538461538461,0.8105263157894737,0.8279569892473119,56637.0,14.0,18.0,77.0,XGBoost
0.228,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.229,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.23,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.231,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.232,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.233,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.234,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.23500000000000001,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.23600000000000002,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.23700000000000002,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.23800000000000002,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.23900000000000002,0.8555555555555555,0.8105263157894737,0.8324324324324325,56638.0,13.0,18.0,77.0,XGBoost
0.24,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.241,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.242,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.243,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.244,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.245,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.246,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.247,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.248,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.249,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.25,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.251,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.252,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.253,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.254,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.255,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.256,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.257,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.258,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.259,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.26,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.261,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.262,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.263,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.264,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.265,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.266,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.267,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.268,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.269,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.27,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.271,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.272,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.273,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.274,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.275,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.276,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.277,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.278,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.279,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.281,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28200000000000003,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28300000000000003,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28400000000000003,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28500000000000003,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28600000000000003,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28700000000000003,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.28800000000000003,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.289,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.29,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.291,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.292,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.293,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.294,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.295,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.296,0.8651685393258427,0.8105263157894737,0.8369565217391305,56639.0,12.0,18.0,77.0,XGBoost
0.297,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.298,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.299,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.3,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.301,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.302,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.303,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.304,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.305,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.306,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.307,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.308,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.309,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.31,0.875,0.8105263157894737,0.8415300546448088,56640.0,11.0,18.0,77.0,XGBoost
0.311,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.312,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.313,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.314,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.315,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.316,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.317,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.318,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.319,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.32,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.321,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.322,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.323,0.8850574712643678,0.8105263157894737,0.8461538461538461,56641.0,10.0,18.0,77.0,XGBoost
0.324,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.325,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.326,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.327,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.328,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.329,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.33,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.331,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.332,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.333,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.334,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.335,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.336,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.337,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.338,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.339,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.34,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.341,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.342,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.343,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.34400000000000003,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.34500000000000003,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.34600000000000003,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.34700000000000003,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.34800000000000003,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.34900000000000003,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.35000000000000003,0.8953488372093024,0.8105263157894737,0.850828729281768,56642.0,9.0,18.0,77.0,XGBoost
0.35100000000000003,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.352,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.353,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.354,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.355,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.356,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.357,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.358,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.359,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.36,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.361,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.362,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.363,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.364,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.365,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.366,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
0.367,0.9058823529411765,0.8105263157894737,0.8555555555555555,56643.0,8.0,18.0,77.0,XGBoost
